Generator,Architecture,Weight,Category,IsAdvanced,IsFake,Image_path,Num
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014932.jpg,14929
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014933.jpg,14930
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014934.jpg,14931
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014935.jpg,14932
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014936.jpg,14933
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014937.jpg,14934
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014938.jpg,14935
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014939.jpg,14936
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014940.jpg,14937
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014941.jpg,14938
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014942.jpg,14939
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014943.jpg,14940
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014944.jpg,14941
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014945.jpg,14942
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014946.jpg,14943
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014947.jpg,14944
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014948.jpg,14945
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014949.jpg,14946
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014950.jpg,14947
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014951.jpg,14948
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014952.jpg,14949
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014953.jpg,14950
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014954.jpg,14951
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014955.jpg,14952
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014956.jpg,14953
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014957.jpg,14954
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014958.jpg,14955
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014959.jpg,14956
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014960.jpg,14957
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014961.jpg,14958
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014962.jpg,14959
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014963.jpg,14960
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014964.jpg,14961
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014965.jpg,14962
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014966.jpg,14963
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014967.jpg,14964
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014968.jpg,14965
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014970.jpg,14966
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014971.jpg,14967
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014972.jpg,14968
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014973.jpg,14969
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014974.jpg,14970
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014975.jpg,14971
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014976.jpg,14972
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014977.jpg,14973
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014978.jpg,14974
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014979.jpg,14975
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014980.jpg,14976
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014981.jpg,14977
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014982.jpg,14978
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014983.jpg,14979
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014984.jpg,14980
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014985.jpg,14981
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014986.jpg,14982
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014987.jpg,14983
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014988.jpg,14984
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014989.jpg,14985
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014990.jpg,14986
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014991.jpg,14987
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014992.jpg,14988
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014993.jpg,14989
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014994.jpg,14990
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014995.jpg,14991
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014996.jpg,14992
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014997.jpg,14993
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014998.jpg,14994
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img014999.jpg,14995
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015000.jpg,14996
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015001.jpg,14997
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015002.jpg,14998
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015003.jpg,14999
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015004.jpg,15000
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015005.jpg,15001
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015006.jpg,15002
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015007.jpg,15003
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015008.jpg,15004
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015009.jpg,15005
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015010.jpg,15006
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015011.jpg,15007
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015012.jpg,15008
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015013.jpg,15009
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015014.jpg,15010
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015015.jpg,15011
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015016.jpg,15012
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015017.jpg,15013
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015018.jpg,15014
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015019.jpg,15015
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015020.jpg,15016
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015021.jpg,15017
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015022.jpg,15018
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015023.jpg,15019
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015024.jpg,15020
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015025.jpg,15021
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015026.jpg,15022
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015027.jpg,15023
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015028.jpg,15024
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015029.jpg,15025
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015030.jpg,15026
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015031.jpg,15027
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015032.jpg,15028
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015033.jpg,15029
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015034.jpg,15030
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015035.jpg,15031
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015036.jpg,15032
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015037.jpg,15033
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015038.jpg,15034
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015039.jpg,15035
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015040.jpg,15036
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015041.jpg,15037
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015042.jpg,15038
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015043.jpg,15039
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015044.jpg,15040
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015045.jpg,15041
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015046.jpg,15042
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015047.jpg,15043
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015048.jpg,15044
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015049.jpg,15045
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015050.jpg,15046
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015051.jpg,15047
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015052.jpg,15048
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015053.jpg,15049
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015054.jpg,15050
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015055.jpg,15051
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015056.jpg,15052
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015057.jpg,15053
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015058.jpg,15054
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015059.jpg,15055
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015060.jpg,15056
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015061.jpg,15057
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015062.jpg,15058
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015063.jpg,15059
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015064.jpg,15060
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015065.jpg,15061
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015066.jpg,15062
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015067.jpg,15063
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015068.jpg,15064
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015069.jpg,15065
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015070.jpg,15066
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015071.jpg,15067
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015072.jpg,15068
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015073.jpg,15069
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015074.jpg,15070
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015075.jpg,15071
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015076.jpg,15072
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015077.jpg,15073
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015078.jpg,15074
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015079.jpg,15075
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015080.jpg,15076
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015081.jpg,15077
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015082.jpg,15078
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015083.jpg,15079
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015084.jpg,15080
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015085.jpg,15081
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015086.jpg,15082
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015087.jpg,15083
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015088.jpg,15084
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015089.jpg,15085
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015090.jpg,15086
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015091.jpg,15087
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015092.jpg,15088
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015093.jpg,15089
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015094.jpg,15090
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015095.jpg,15091
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015096.jpg,15092
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015097.jpg,15093
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015098.jpg,15094
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015099.jpg,15095
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015100.jpg,15096
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015101.jpg,15097
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015102.jpg,15098
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015103.jpg,15099
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015104.jpg,15100
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015105.jpg,15101
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015106.jpg,15102
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015107.jpg,15103
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015108.jpg,15104
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015109.jpg,15105
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015110.jpg,15106
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015111.jpg,15107
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015112.jpg,15108
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015113.jpg,15109
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015114.jpg,15110
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015115.jpg,15111
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015116.jpg,15112
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015117.jpg,15113
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015118.jpg,15114
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015119.jpg,15115
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015120.jpg,15116
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015121.jpg,15117
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015122.jpg,15118
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015123.jpg,15119
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015124.jpg,15120
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015125.jpg,15121
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015126.jpg,15122
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015127.jpg,15123
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015128.jpg,15124
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015129.jpg,15125
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015130.jpg,15126
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015131.jpg,15127
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015132.jpg,15128
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015133.jpg,15129
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015134.jpg,15130
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015135.jpg,15131
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015136.jpg,15132
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015137.jpg,15133
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015138.jpg,15134
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015139.jpg,15135
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015140.jpg,15136
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015141.jpg,15137
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015142.jpg,15138
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015143.jpg,15139
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015144.jpg,15140
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015145.jpg,15141
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015146.jpg,15142
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015147.jpg,15143
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015148.jpg,15144
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015149.jpg,15145
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015150.jpg,15146
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015151.jpg,15147
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015152.jpg,15148
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015153.jpg,15149
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015154.jpg,15150
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015155.jpg,15151
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015156.jpg,15152
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015157.jpg,15153
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015158.jpg,15154
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015159.jpg,15155
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015160.jpg,15156
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015161.jpg,15157
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015162.jpg,15158
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015163.jpg,15159
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015164.jpg,15160
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015165.jpg,15161
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015166.jpg,15162
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015167.jpg,15163
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015168.jpg,15164
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015169.jpg,15165
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015170.jpg,15166
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015171.jpg,15167
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015172.jpg,15168
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015173.jpg,15169
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015174.jpg,15170
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015175.jpg,15171
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015176.jpg,15172
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015177.jpg,15173
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015178.jpg,15174
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015179.jpg,15175
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015180.jpg,15176
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015181.jpg,15177
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015182.jpg,15178
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015183.jpg,15179
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015184.jpg,15180
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015185.jpg,15181
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015186.jpg,15182
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015187.jpg,15183
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015188.jpg,15184
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015189.jpg,15185
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015190.jpg,15186
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015191.jpg,15187
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015192.jpg,15188
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015193.jpg,15189
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015194.jpg,15190
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015195.jpg,15191
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015196.jpg,15192
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015197.jpg,15193
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015198.jpg,15194
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015199.jpg,15195
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015200.jpg,15196
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015201.jpg,15197
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015202.jpg,15198
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015203.jpg,15199
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015204.jpg,15200
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015205.jpg,15201
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015206.jpg,15202
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015207.jpg,15203
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015208.jpg,15204
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015209.jpg,15205
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015210.jpg,15206
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015211.jpg,15207
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015212.jpg,15208
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015213.jpg,15209
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015214.jpg,15210
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015215.jpg,15211
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015216.jpg,15212
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015217.jpg,15213
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015218.jpg,15214
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015219.jpg,15215
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015220.jpg,15216
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015221.jpg,15217
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015222.jpg,15218
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015223.jpg,15219
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015224.jpg,15220
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015225.jpg,15221
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015226.jpg,15222
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015227.jpg,15223
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015228.jpg,15224
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015229.jpg,15225
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015230.jpg,15226
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015231.jpg,15227
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015232.jpg,15228
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015233.jpg,15229
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015234.jpg,15230
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015235.jpg,15231
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015236.jpg,15232
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015237.jpg,15233
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015238.jpg,15234
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015239.jpg,15235
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015240.jpg,15236
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015241.jpg,15237
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015242.jpg,15238
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015243.jpg,15239
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015244.jpg,15240
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015245.jpg,15241
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015246.jpg,15242
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015247.jpg,15243
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015248.jpg,15244
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015249.jpg,15245
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015250.jpg,15246
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015251.jpg,15247
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015252.jpg,15248
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015253.jpg,15249
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015254.jpg,15250
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015255.jpg,15251
Real,coco,coco,coco,0,0,./Real/coco/coco2017/test2017/img015256.jpg,15252
